col1,col2,col3,col4,t,col6,g,col8,col_value
non-markov,N:,3,t:,0.012,g:,0.228,pingjunzhi:,0.001688376
non-markov,N:,3,t:,0.012,g:,0.232,pingjunzhi:,0.001862206
non-markov,N:,3,t:,0.012,g:,0.236,pingjunzhi:,0.001316526
non-markov,N:,3,t:,0.012,g:,0.24,pingjunzhi:,0.001899347
non-markov,N:,3,t:,0.012,g:,0.244,pingjunzhi:,0.001817362
non-markov,N:,3,t:,0.012,g:,0.248,pingjunzhi:,0.001356576
non-markov,N:,3,t:,0.012,g:,0.252,pingjunzhi:,0.001485959
non-markov,N:,3,t:,0.012,g:,0.256,pingjunzhi:,0.001975937
non-markov,N:,3,t:,0.012,g:,0.26,pingjunzhi:,0.002189778
non-markov,N:,3,t:,0.012,g:,0.264,pingjunzhi:,0.001646969
non-markov,N:,3,t:,0.012,g:,0.268,pingjunzhi:,0.001881935
non-markov,N:,3,t:,0.012,g:,0.272,pingjunzhi:,0.002131203
non-markov,N:,3,t:,0.012,g:,0.276,pingjunzhi:,0.002375452
non-markov,N:,3,t:,0.012,g:,0.28,pingjunzhi:,0.001534496
non-markov,N:,3,t:,0.012,g:,0.284,pingjunzhi:,0.002785903
non-markov,N:,3,t:,0.012,g:,0.288,pingjunzhi:,0.002097792
non-markov,N:,3,t:,0.012,g:,0.292,pingjunzhi:,0.002719216
non-markov,N:,3,t:,0.012,g:,0.296,pingjunzhi:,0.002396826
non-markov,N:,3,t:,0.012,g:,0.3,pingjunzhi:,0.002645828
non-markov,N:,3,t:,0.012,g:,0.304,pingjunzhi:,0.00241564
non-markov,N:,3,t:,0.012,g:,0.308,pingjunzhi:,0.002467964
non-markov,N:,3,t:,0.012,g:,0.312,pingjunzhi:,0.002674693
non-markov,N:,3,t:,0.012,g:,0.316,pingjunzhi:,0.00279266
non-markov,N:,3,t:,0.012,g:,0.32,pingjunzhi:,0.003122469
non-markov,N:,3,t:,0.012,g:,0.324,pingjunzhi:,0.003108251
non-markov,N:,3,t:,0.012,g:,0.328,pingjunzhi:,0.002653283
non-markov,N:,3,t:,0.012,g:,0.332,pingjunzhi:,0.002678644
non-markov,N:,3,t:,0.012,g:,0.336,pingjunzhi:,0.002589245
non-markov,N:,3,t:,0.012,g:,0.34,pingjunzhi:,0.003405952
non-markov,N:,3,t:,0.012,g:,0.344,pingjunzhi:,0.002843339
non-markov,N:,3,t:,0.012,g:,0.348,pingjunzhi:,0.003963307
non-markov,N:,3,t:,0.012,g:,0.352,pingjunzhi:,0.00358559
non-markov,N:,3,t:,0.012,g:,0.356,pingjunzhi:,0.003326797
non-markov,N:,3,t:,0.012,g:,0.36,pingjunzhi:,0.003641449
non-markov,N:,3,t:,0.012,g:,0.364,pingjunzhi:,0.004788316
non-markov,N:,3,t:,0.012,g:,0.368,pingjunzhi:,0.00334237
non-markov,N:,3,t:,0.012,g:,0.372,pingjunzhi:,0.004323366
non-markov,N:,3,t:,0.012,g:,0.376,pingjunzhi:,0.002771354
non-markov,N:,3,t:,0.012,g:,0.38,pingjunzhi:,0.003611562
non-markov,N:,3,t:,0.012,g:,0.384,pingjunzhi:,0.004458673
non-markov,N:,3,t:,0.012,g:,0.388,pingjunzhi:,0.003178471
non-markov,N:,3,t:,0.012,g:,0.392,pingjunzhi:,0.004102958
non-markov,N:,3,t:,0.012,g:,0.396,pingjunzhi:,0.00415343
non-markov,N:,3,t:,0.012,g:,0.4,pingjunzhi:,0.002692299
non-markov,N:,3,t:,0.016,g:,0,pingjunzhi:,0.000791785
non-markov,N:,3,t:,0.016,g:,0.004,pingjunzhi:,0.000883686
non-markov,N:,3,t:,0.016,g:,0.008,pingjunzhi:,0.000767018
non-markov,N:,3,t:,0.016,g:,0.012,pingjunzhi:,0.000808145
non-markov,N:,3,t:,0.016,g:,0.016,pingjunzhi:,0.000782482
non-markov,N:,3,t:,0.016,g:,0.02,pingjunzhi:,0.000916678
non-markov,N:,3,t:,0.016,g:,0.024,pingjunzhi:,0.000749513
non-markov,N:,3,t:,0.016,g:,0.028,pingjunzhi:,0.000891389
non-markov,N:,3,t:,0.016,g:,0.032,pingjunzhi:,0.000753321
non-markov,N:,3,t:,0.016,g:,0.036,pingjunzhi:,0.00088572
non-markov,N:,3,t:,0.016,g:,0.04,pingjunzhi:,0.000767863
non-markov,N:,3,t:,0.016,g:,0.044,pingjunzhi:,0.00081161
non-markov,N:,3,t:,0.016,g:,0.048,pingjunzhi:,0.000875585
non-markov,N:,3,t:,0.016,g:,0.052,pingjunzhi:,0.000770147
non-markov,N:,3,t:,0.016,g:,0.056,pingjunzhi:,0.000673441
non-markov,N:,3,t:,0.016,g:,0.06,pingjunzhi:,0.000861224
non-markov,N:,3,t:,0.016,g:,0.064,pingjunzhi:,0.000801626
non-markov,N:,3,t:,0.016,g:,0.068,pingjunzhi:,0.000697784
non-markov,N:,3,t:,0.016,g:,0.072,pingjunzhi:,0.000871015
non-markov,N:,3,t:,0.016,g:,0.076,pingjunzhi:,0.00092393
non-markov,N:,3,t:,0.016,g:,0.08,pingjunzhi:,0.000943994
non-markov,N:,3,t:,0.016,g:,0.084,pingjunzhi:,0.000868839
non-markov,N:,3,t:,0.016,g:,0.088,pingjunzhi:,0.00090847
non-markov,N:,3,t:,0.016,g:,0.092,pingjunzhi:,0.000977205
non-markov,N:,3,t:,0.016,g:,0.096,pingjunzhi:,0.000868444
non-markov,N:,3,t:,0.016,g:,0.1,pingjunzhi:,0.000900985
non-markov,N:,3,t:,0.016,g:,0.104,pingjunzhi:,0.001177557
non-markov,N:,3,t:,0.016,g:,0.108,pingjunzhi:,0.000994784
non-markov,N:,3,t:,0.016,g:,0.112,pingjunzhi:,0.000863037
non-markov,N:,3,t:,0.016,g:,0.116,pingjunzhi:,0.001171117
non-markov,N:,3,t:,0.016,g:,0.12,pingjunzhi:,0.000953373
non-markov,N:,3,t:,0.016,g:,0.124,pingjunzhi:,0.001203724
non-markov,N:,3,t:,0.016,g:,0.128,pingjunzhi:,0.001299468
non-markov,N:,3,t:,0.016,g:,0.132,pingjunzhi:,0.001324741
non-markov,N:,3,t:,0.016,g:,0.136,pingjunzhi:,0.001152038
non-markov,N:,3,t:,0.016,g:,0.14,pingjunzhi:,0.001069398
non-markov,N:,3,t:,0.016,g:,0.144,pingjunzhi:,0.001280907
non-markov,N:,3,t:,0.016,g:,0.148,pingjunzhi:,0.001129109
non-markov,N:,3,t:,0.016,g:,0.152,pingjunzhi:,0.001490425
non-markov,N:,3,t:,0.016,g:,0.156,pingjunzhi:,0.001183646
non-markov,N:,3,t:,0.016,g:,0.16,pingjunzhi:,0.001355854
non-markov,N:,3,t:,0.016,g:,0.164,pingjunzhi:,0.001028407
non-markov,N:,3,t:,0.016,g:,0.168,pingjunzhi:,0.001372878
non-markov,N:,3,t:,0.016,g:,0.172,pingjunzhi:,0.001479389
non-markov,N:,3,t:,0.016,g:,0.176,pingjunzhi:,0.001757105
non-markov,N:,3,t:,0.016,g:,0.18,pingjunzhi:,0.001682703
non-markov,N:,3,t:,0.016,g:,0.184,pingjunzhi:,0.001496339
non-markov,N:,3,t:,0.016,g:,0.188,pingjunzhi:,0.00190181
non-markov,N:,3,t:,0.016,g:,0.192,pingjunzhi:,0.001485954
non-markov,N:,3,t:,0.016,g:,0.196,pingjunzhi:,0.00194355
non-markov,N:,3,t:,0.016,g:,0.2,pingjunzhi:,0.002033535
non-markov,N:,3,t:,0.016,g:,0.204,pingjunzhi:,0.001868452
non-markov,N:,3,t:,0.016,g:,0.208,pingjunzhi:,0.001520568
non-markov,N:,3,t:,0.016,g:,0.212,pingjunzhi:,0.001983482
non-markov,N:,3,t:,0.016,g:,0.216,pingjunzhi:,0.001815383
non-markov,N:,3,t:,0.016,g:,0.22,pingjunzhi:,0.002216494
non-markov,N:,3,t:,0.016,g:,0.224,pingjunzhi:,0.001997303
non-markov,N:,3,t:,0.016,g:,0.228,pingjunzhi:,0.001624424
non-markov,N:,3,t:,0.016,g:,0.232,pingjunzhi:,0.001732575
non-markov,N:,3,t:,0.016,g:,0.236,pingjunzhi:,0.002215293
non-markov,N:,3,t:,0.016,g:,0.24,pingjunzhi:,0.00160449
non-markov,N:,3,t:,0.016,g:,0.244,pingjunzhi:,0.001697065
non-markov,N:,3,t:,0.016,g:,0.248,pingjunzhi:,0.002200179
non-markov,N:,3,t:,0.016,g:,0.252,pingjunzhi:,0.002158734
non-markov,N:,3,t:,0.016,g:,0.256,pingjunzhi:,0.002458878
non-markov,N:,3,t:,0.016,g:,0.26,pingjunzhi:,0.002553895
non-markov,N:,3,t:,0.016,g:,0.264,pingjunzhi:,0.00170788
non-markov,N:,3,t:,0.016,g:,0.268,pingjunzhi:,0.002576337
non-markov,N:,3,t:,0.016,g:,0.272,pingjunzhi:,0.002469565
non-markov,N:,3,t:,0.016,g:,0.276,pingjunzhi:,0.002192652
non-markov,N:,3,t:,0.016,g:,0.28,pingjunzhi:,0.002231806
non-markov,N:,3,t:,0.016,g:,0.284,pingjunzhi:,0.003021297
non-markov,N:,3,t:,0.016,g:,0.288,pingjunzhi:,0.002558134
non-markov,N:,3,t:,0.016,g:,0.292,pingjunzhi:,0.002183948
non-markov,N:,3,t:,0.016,g:,0.296,pingjunzhi:,0.002861956
non-markov,N:,3,t:,0.016,g:,0.3,pingjunzhi:,0.003480802
non-markov,N:,3,t:,0.016,g:,0.304,pingjunzhi:,0.00324866
non-markov,N:,3,t:,0.016,g:,0.308,pingjunzhi:,0.002815955
non-markov,N:,3,t:,0.016,g:,0.312,pingjunzhi:,0.003454161
non-markov,N:,3,t:,0.016,g:,0.316,pingjunzhi:,0.002546432
non-markov,N:,3,t:,0.016,g:,0.32,pingjunzhi:,0.003323023
non-markov,N:,3,t:,0.016,g:,0.324,pingjunzhi:,0.002502517
non-markov,N:,3,t:,0.016,g:,0.328,pingjunzhi:,0.003411852
non-markov,N:,3,t:,0.016,g:,0.332,pingjunzhi:,0.003675219
non-markov,N:,3,t:,0.016,g:,0.336,pingjunzhi:,0.004001782
non-markov,N:,3,t:,0.016,g:,0.34,pingjunzhi:,0.002813128
non-markov,N:,3,t:,0.016,g:,0.344,pingjunzhi:,0.003158854
non-markov,N:,3,t:,0.016,g:,0.348,pingjunzhi:,0.003262988
non-markov,N:,3,t:,0.016,g:,0.352,pingjunzhi:,0.003268572
non-markov,N:,3,t:,0.016,g:,0.356,pingjunzhi:,0.003772836
non-markov,N:,3,t:,0.016,g:,0.36,pingjunzhi:,0.003516609
non-markov,N:,3,t:,0.016,g:,0.364,pingjunzhi:,0.004660156
non-markov,N:,3,t:,0.016,g:,0.368,pingjunzhi:,0.00356958
non-markov,N:,3,t:,0.016,g:,0.372,pingjunzhi:,0.004577215
non-markov,N:,3,t:,0.016,g:,0.376,pingjunzhi:,0.004565907
non-markov,N:,3,t:,0.016,g:,0.38,pingjunzhi:,0.004382898
non-markov,N:,3,t:,0.016,g:,0.384,pingjunzhi:,0.003722952
non-markov,N:,3,t:,0.016,g:,0.388,pingjunzhi:,0.004128207
non-markov,N:,3,t:,0.016,g:,0.392,pingjunzhi:,0.00367201
non-markov,N:,3,t:,0.016,g:,0.396,pingjunzhi:,0.003367899
non-markov,N:,3,t:,0.016,g:,0.4,pingjunzhi:,0.004497252
non-markov,N:,3,t:,0.02,g:,0,pingjunzhi:,0.001095876
non-markov,N:,3,t:,0.02,g:,0.004,pingjunzhi:,0.001236358
non-markov,N:,3,t:,0.02,g:,0.008,pingjunzhi:,0.001136437
non-markov,N:,3,t:,0.02,g:,0.012,pingjunzhi:,0.001465205
non-markov,N:,3,t:,0.02,g:,0.016,pingjunzhi:,0.001214951
non-markov,N:,3,t:,0.02,g:,0.02,pingjunzhi:,0.001064493
non-markov,N:,3,t:,0.02,g:,0.024,pingjunzhi:,0.001173126
non-markov,N:,3,t:,0.02,g:,0.028,pingjunzhi:,0.001245445
non-markov,N:,3,t:,0.02,g:,0.032,pingjunzhi:,0.001011335
non-markov,N:,3,t:,0.02,g:,0.036,pingjunzhi:,0.00152086
non-markov,N:,3,t:,0.02,g:,0.04,pingjunzhi:,0.001160331
non-markov,N:,3,t:,0.02,g:,0.044,pingjunzhi:,0.001099026
non-markov,N:,3,t:,0.02,g:,0.048,pingjunzhi:,0.001301239
non-markov,N:,3,t:,0.02,g:,0.052,pingjunzhi:,0.001310665
non-markov,N:,3,t:,0.02,g:,0.056,pingjunzhi:,0.001242803
non-markov,N:,3,t:,0.02,g:,0.06,pingjunzhi:,0.001108387
non-markov,N:,3,t:,0.02,g:,0.064,pingjunzhi:,0.001349832
non-markov,N:,3,t:,0.02,g:,0.068,pingjunzhi:,0.001255022
non-markov,N:,3,t:,0.02,g:,0.072,pingjunzhi:,0.001073364
non-markov,N:,3,t:,0.02,g:,0.076,pingjunzhi:,0.001345012
non-markov,N:,3,t:,0.02,g:,0.08,pingjunzhi:,0.00108808
non-markov,N:,3,t:,0.02,g:,0.084,pingjunzhi:,0.001426358
non-markov,N:,3,t:,0.02,g:,0.088,pingjunzhi:,0.001338084
non-markov,N:,3,t:,0.02,g:,0.092,pingjunzhi:,0.001216343
non-markov,N:,3,t:,0.02,g:,0.096,pingjunzhi:,0.001208511
non-markov,N:,3,t:,0.02,g:,0.1,pingjunzhi:,0.001582223
non-markov,N:,3,t:,0.02,g:,0.104,pingjunzhi:,0.001357058
non-markov,N:,3,t:,0.02,g:,0.108,pingjunzhi:,0.001366622
non-markov,N:,3,t:,0.02,g:,0.112,pingjunzhi:,0.001318424
non-markov,N:,3,t:,0.02,g:,0.116,pingjunzhi:,0.001639373
non-markov,N:,3,t:,0.02,g:,0.12,pingjunzhi:,0.001610366
non-markov,N:,3,t:,0.02,g:,0.124,pingjunzhi:,0.001422509
non-markov,N:,3,t:,0.02,g:,0.128,pingjunzhi:,0.001407037
non-markov,N:,3,t:,0.02,g:,0.132,pingjunzhi:,0.001488517
non-markov,N:,3,t:,0.02,g:,0.136,pingjunzhi:,0.001760951
non-markov,N:,3,t:,0.02,g:,0.14,pingjunzhi:,0.001407644
non-markov,N:,3,t:,0.02,g:,0.144,pingjunzhi:,0.001438285
non-markov,N:,3,t:,0.02,g:,0.148,pingjunzhi:,0.001563499
non-markov,N:,3,t:,0.02,g:,0.152,pingjunzhi:,0.00128482
non-markov,N:,3,t:,0.02,g:,0.156,pingjunzhi:,0.002336627
non-markov,N:,3,t:,0.02,g:,0.16,pingjunzhi:,0.002181557
non-markov,N:,3,t:,0.02,g:,0.164,pingjunzhi:,0.001762007
non-markov,N:,3,t:,0.02,g:,0.168,pingjunzhi:,0.001623449
non-markov,N:,3,t:,0.02,g:,0.172,pingjunzhi:,0.001390654
non-markov,N:,3,t:,0.02,g:,0.176,pingjunzhi:,0.001651291
non-markov,N:,3,t:,0.02,g:,0.18,pingjunzhi:,0.001904872
non-markov,N:,3,t:,0.02,g:,0.184,pingjunzhi:,0.002064649
non-markov,N:,3,t:,0.02,g:,0.188,pingjunzhi:,0.001787696
non-markov,N:,3,t:,0.02,g:,0.192,pingjunzhi:,0.002041209
non-markov,N:,3,t:,0.02,g:,0.196,pingjunzhi:,0.00228148
non-markov,N:,3,t:,0.02,g:,0.2,pingjunzhi:,0.002328862
non-markov,N:,3,t:,0.02,g:,0.204,pingjunzhi:,0.00217901
non-markov,N:,3,t:,0.02,g:,0.208,pingjunzhi:,0.002372926
non-markov,N:,3,t:,0.02,g:,0.212,pingjunzhi:,0.00232137
non-markov,N:,3,t:,0.02,g:,0.216,pingjunzhi:,0.002527659
non-markov,N:,3,t:,0.02,g:,0.22,pingjunzhi:,0.002403362
non-markov,N:,3,t:,0.02,g:,0.224,pingjunzhi:,0.003016315
non-markov,N:,3,t:,0.02,g:,0.228,pingjunzhi:,0.002356967
non-markov,N:,3,t:,0.02,g:,0.232,pingjunzhi:,0.002467393
non-markov,N:,3,t:,0.02,g:,0.236,pingjunzhi:,0.002349959
non-markov,N:,3,t:,0.02,g:,0.24,pingjunzhi:,0.002494296
non-markov,N:,3,t:,0.02,g:,0.244,pingjunzhi:,0.002578011
non-markov,N:,3,t:,0.02,g:,0.248,pingjunzhi:,0.002537989
non-markov,N:,3,t:,0.02,g:,0.252,pingjunzhi:,0.00285797
non-markov,N:,3,t:,0.02,g:,0.256,pingjunzhi:,0.00263381
non-markov,N:,3,t:,0.02,g:,0.26,pingjunzhi:,0.002452138
non-markov,N:,3,t:,0.02,g:,0.264,pingjunzhi:,0.003108166
non-markov,N:,3,t:,0.02,g:,0.268,pingjunzhi:,0.002647768
non-markov,N:,3,t:,0.02,g:,0.272,pingjunzhi:,0.002442933
non-markov,N:,3,t:,0.02,g:,0.276,pingjunzhi:,0.00239285
non-markov,N:,3,t:,0.02,g:,0.28,pingjunzhi:,0.002938119
non-markov,N:,3,t:,0.02,g:,0.284,pingjunzhi:,0.002971743
non-markov,N:,3,t:,0.02,g:,0.288,pingjunzhi:,0.002897719
non-markov,N:,3,t:,0.02,g:,0.292,pingjunzhi:,0.003674881
non-markov,N:,3,t:,0.02,g:,0.296,pingjunzhi:,0.003638419
non-markov,N:,3,t:,0.02,g:,0.3,pingjunzhi:,0.003403208
non-markov,N:,3,t:,0.02,g:,0.304,pingjunzhi:,0.002434292
non-markov,N:,3,t:,0.02,g:,0.308,pingjunzhi:,0.003568958
non-markov,N:,3,t:,0.02,g:,0.312,pingjunzhi:,0.002347379
non-markov,N:,3,t:,0.02,g:,0.316,pingjunzhi:,0.003453841
non-markov,N:,3,t:,0.02,g:,0.32,pingjunzhi:,0.004488311
non-markov,N:,3,t:,0.02,g:,0.324,pingjunzhi:,0.003973529
non-markov,N:,3,t:,0.02,g:,0.328,pingjunzhi:,0.0030166
non-markov,N:,3,t:,0.02,g:,0.332,pingjunzhi:,0.003358736
non-markov,N:,3,t:,0.02,g:,0.336,pingjunzhi:,0.005085859
non-markov,N:,3,t:,0.02,g:,0.34,pingjunzhi:,0.004896337
non-markov,N:,3,t:,0.02,g:,0.344,pingjunzhi:,0.003628134
non-markov,N:,3,t:,0.02,g:,0.348,pingjunzhi:,0.003828639
non-markov,N:,3,t:,0.02,g:,0.352,pingjunzhi:,0.003793041
non-markov,N:,3,t:,0.02,g:,0.356,pingjunzhi:,0.004047213
non-markov,N:,3,t:,0.02,g:,0.36,pingjunzhi:,0.003763109
non-markov,N:,3,t:,0.02,g:,0.364,pingjunzhi:,0.004048943
non-markov,N:,3,t:,0.02,g:,0.368,pingjunzhi:,0.00368365
non-markov,N:,3,t:,0.02,g:,0.372,pingjunzhi:,0.004348384
non-markov,N:,3,t:,0.02,g:,0.376,pingjunzhi:,0.003819036
non-markov,N:,3,t:,0.02,g:,0.38,pingjunzhi:,0.003950437
non-markov,N:,3,t:,0.02,g:,0.384,pingjunzhi:,0.003568836
non-markov,N:,3,t:,0.02,g:,0.388,pingjunzhi:,0.003538624
non-markov,N:,3,t:,0.02,g:,0.392,pingjunzhi:,0.005498251
non-markov,N:,3,t:,0.02,g:,0.396,pingjunzhi:,0.003827467
non-markov,N:,3,t:,0.02,g:,0.4,pingjunzhi:,0.005064995
non-markov,N:,3,t:,0.024,g:,0,pingjunzhi:,0.001663403
non-markov,N:,3,t:,0.024,g:,0.004,pingjunzhi:,0.001516392
non-markov,N:,3,t:,0.024,g:,0.008,pingjunzhi:,0.001281046
non-markov,N:,3,t:,0.024,g:,0.012,pingjunzhi:,0.001707354
non-markov,N:,3,t:,0.024,g:,0.016,pingjunzhi:,0.001485685
non-markov,N:,3,t:,0.024,g:,0.02,pingjunzhi:,0.001439152
non-markov,N:,3,t:,0.024,g:,0.024,pingjunzhi:,0.001537681
non-markov,N:,3,t:,0.024,g:,0.028,pingjunzhi:,0.00143791
non-markov,N:,3,t:,0.024,g:,0.032,pingjunzhi:,0.00186874
non-markov,N:,3,t:,0.024,g:,0.036,pingjunzhi:,0.001552647
non-markov,N:,3,t:,0.024,g:,0.04,pingjunzhi:,0.001722243
non-markov,N:,3,t:,0.024,g:,0.044,pingjunzhi:,0.001565752
non-markov,N:,3,t:,0.024,g:,0.048,pingjunzhi:,0.001307317
non-markov,N:,3,t:,0.024,g:,0.052,pingjunzhi:,0.001335069
non-markov,N:,3,t:,0.024,g:,0.056,pingjunzhi:,0.001544592
non-markov,N:,3,t:,0.024,g:,0.06,pingjunzhi:,0.001754882
non-markov,N:,3,t:,0.024,g:,0.064,pingjunzhi:,0.001764791
non-markov,N:,3,t:,0.024,g:,0.068,pingjunzhi:,0.00148951
non-markov,N:,3,t:,0.024,g:,0.072,pingjunzhi:,0.001768862
non-markov,N:,3,t:,0.024,g:,0.076,pingjunzhi:,0.001860615
non-markov,N:,3,t:,0.024,g:,0.08,pingjunzhi:,0.001728295
non-markov,N:,3,t:,0.024,g:,0.084,pingjunzhi:,0.001437674
non-markov,N:,3,t:,0.024,g:,0.088,pingjunzhi:,0.001706094
non-markov,N:,3,t:,0.024,g:,0.092,pingjunzhi:,0.001753395
non-markov,N:,3,t:,0.024,g:,0.096,pingjunzhi:,0.001562671
non-markov,N:,3,t:,0.024,g:,0.1,pingjunzhi:,0.001790261
non-markov,N:,3,t:,0.024,g:,0.104,pingjunzhi:,0.001983983
non-markov,N:,3,t:,0.024,g:,0.108,pingjunzhi:,0.002213775
non-markov,N:,3,t:,0.024,g:,0.112,pingjunzhi:,0.001470775
non-markov,N:,3,t:,0.024,g:,0.116,pingjunzhi:,0.001843366
non-markov,N:,3,t:,0.024,g:,0.12,pingjunzhi:,0.002324432
non-markov,N:,3,t:,0.024,g:,0.124,pingjunzhi:,0.002004842
non-markov,N:,3,t:,0.024,g:,0.128,pingjunzhi:,0.001896409
non-markov,N:,3,t:,0.024,g:,0.132,pingjunzhi:,0.002074356
non-markov,N:,3,t:,0.024,g:,0.136,pingjunzhi:,0.001769976
non-markov,N:,3,t:,0.024,g:,0.14,pingjunzhi:,0.001676194
non-markov,N:,3,t:,0.024,g:,0.144,pingjunzhi:,0.001948828
non-markov,N:,3,t:,0.024,g:,0.148,pingjunzhi:,0.001781838
non-markov,N:,3,t:,0.024,g:,0.152,pingjunzhi:,0.001943157
non-markov,N:,3,t:,0.024,g:,0.156,pingjunzhi:,0.002024805
non-markov,N:,3,t:,0.024,g:,0.16,pingjunzhi:,0.002360747
non-markov,N:,3,t:,0.024,g:,0.164,pingjunzhi:,0.001991933
non-markov,N:,3,t:,0.024,g:,0.168,pingjunzhi:,0.001812321
non-markov,N:,3,t:,0.024,g:,0.172,pingjunzhi:,0.0023667
non-markov,N:,3,t:,0.024,g:,0.176,pingjunzhi:,0.002073348
non-markov,N:,3,t:,0.024,g:,0.18,pingjunzhi:,0.002084802
non-markov,N:,3,t:,0.024,g:,0.184,pingjunzhi:,0.00245568
non-markov,N:,3,t:,0.024,g:,0.188,pingjunzhi:,0.002640592
non-markov,N:,3,t:,0.024,g:,0.192,pingjunzhi:,0.002144737
non-markov,N:,3,t:,0.024,g:,0.196,pingjunzhi:,0.00285539
non-markov,N:,3,t:,0.024,g:,0.2,pingjunzhi:,0.001995275
non-markov,N:,3,t:,0.024,g:,0.204,pingjunzhi:,0.00262975
non-markov,N:,3,t:,0.024,g:,0.208,pingjunzhi:,0.002569025
non-markov,N:,3,t:,0.024,g:,0.212,pingjunzhi:,0.002649893
non-markov,N:,3,t:,0.024,g:,0.216,pingjunzhi:,0.002509616
non-markov,N:,3,t:,0.024,g:,0.22,pingjunzhi:,0.002686179
non-markov,N:,3,t:,0.024,g:,0.224,pingjunzhi:,0.002509697
non-markov,N:,3,t:,0.024,g:,0.228,pingjunzhi:,0.00317984
non-markov,N:,3,t:,0.024,g:,0.232,pingjunzhi:,0.002635069
non-markov,N:,3,t:,0.024,g:,0.236,pingjunzhi:,0.002674153
non-markov,N:,3,t:,0.024,g:,0.24,pingjunzhi:,0.003164436
non-markov,N:,3,t:,0.024,g:,0.244,pingjunzhi:,0.002218006
non-markov,N:,3,t:,0.024,g:,0.248,pingjunzhi:,0.003306972
non-markov,N:,3,t:,0.024,g:,0.252,pingjunzhi:,0.002460228
non-markov,N:,3,t:,0.024,g:,0.256,pingjunzhi:,0.00198269
non-markov,N:,3,t:,0.024,g:,0.26,pingjunzhi:,0.002651653
non-markov,N:,3,t:,0.024,g:,0.264,pingjunzhi:,0.002670396
non-markov,N:,3,t:,0.024,g:,0.268,pingjunzhi:,0.003433093
non-markov,N:,3,t:,0.024,g:,0.272,pingjunzhi:,0.00416048
non-markov,N:,3,t:,0.024,g:,0.276,pingjunzhi:,0.003312075
non-markov,N:,3,t:,0.024,g:,0.28,pingjunzhi:,0.00320053
non-markov,N:,3,t:,0.024,g:,0.284,pingjunzhi:,0.003515988
non-markov,N:,3,t:,0.024,g:,0.288,pingjunzhi:,0.004263953
non-markov,N:,3,t:,0.024,g:,0.292,pingjunzhi:,0.003523218
non-markov,N:,3,t:,0.024,g:,0.296,pingjunzhi:,0.00275216
non-markov,N:,3,t:,0.024,g:,0.3,pingjunzhi:,0.004146781
non-markov,N:,3,t:,0.024,g:,0.304,pingjunzhi:,0.003543053
non-markov,N:,3,t:,0.024,g:,0.308,pingjunzhi:,0.003858796
non-markov,N:,3,t:,0.024,g:,0.312,pingjunzhi:,0.003959374
non-markov,N:,3,t:,0.024,g:,0.316,pingjunzhi:,0.003410497
non-markov,N:,3,t:,0.024,g:,0.32,pingjunzhi:,0.00377117
non-markov,N:,3,t:,0.024,g:,0.324,pingjunzhi:,0.0039546
non-markov,N:,3,t:,0.024,g:,0.328,pingjunzhi:,0.004250702
non-markov,N:,3,t:,0.024,g:,0.332,pingjunzhi:,0.00304005
non-markov,N:,3,t:,0.024,g:,0.336,pingjunzhi:,0.004024779
non-markov,N:,3,t:,0.024,g:,0.34,pingjunzhi:,0.004638441
non-markov,N:,3,t:,0.024,g:,0.344,pingjunzhi:,0.005115266
non-markov,N:,3,t:,0.024,g:,0.348,pingjunzhi:,0.00309965
non-markov,N:,3,t:,0.024,g:,0.352,pingjunzhi:,0.003861593
non-markov,N:,3,t:,0.024,g:,0.356,pingjunzhi:,0.005286332
non-markov,N:,3,t:,0.024,g:,0.36,pingjunzhi:,0.003903734
non-markov,N:,3,t:,0.024,g:,0.364,pingjunzhi:,0.005134722
non-markov,N:,3,t:,0.024,g:,0.368,pingjunzhi:,0.004425668
non-markov,N:,3,t:,0.024,g:,0.372,pingjunzhi:,0.005465393
non-markov,N:,3,t:,0.024,g:,0.376,pingjunzhi:,0.004951236
non-markov,N:,3,t:,0.024,g:,0.38,pingjunzhi:,0.004163334
non-markov,N:,3,t:,0.024,g:,0.384,pingjunzhi:,0.005058199
non-markov,N:,3,t:,0.024,g:,0.388,pingjunzhi:,0.005208362
non-markov,N:,3,t:,0.024,g:,0.392,pingjunzhi:,0.004803762
non-markov,N:,3,t:,0.024,g:,0.396,pingjunzhi:,0.005199134
non-markov,N:,3,t:,0.024,g:,0.4,pingjunzhi:,0.005132753
non-markov,N:,3,t:,0.028,g:,0,pingjunzhi:,0.001944692
non-markov,N:,3,t:,0.028,g:,0.004,pingjunzhi:,0.001860154
non-markov,N:,3,t:,0.028,g:,0.008,pingjunzhi:,0.001970203
non-markov,N:,3,t:,0.028,g:,0.012,pingjunzhi:,0.001677716
non-markov,N:,3,t:,0.028,g:,0.016,pingjunzhi:,0.002060318
non-markov,N:,3,t:,0.028,g:,0.02,pingjunzhi:,0.002014602
non-markov,N:,3,t:,0.028,g:,0.024,pingjunzhi:,0.002290554
non-markov,N:,3,t:,0.028,g:,0.028,pingjunzhi:,0.00203713
non-markov,N:,3,t:,0.028,g:,0.032,pingjunzhi:,0.001979654
non-markov,N:,3,t:,0.028,g:,0.036,pingjunzhi:,0.002043264
non-markov,N:,3,t:,0.028,g:,0.04,pingjunzhi:,0.002012451
